speed,density,Latitude(N),Longitude(E),ExpiryTime,IsNegation,Severity,CauseCode,Sub_CauseCode,Reliability,class
20,103,26.148443,91.7317,7158852,1,2,11,4,86,2
27,71,26.148932,91.731651,1608441,0,1,1,8,97,2
25,80,26.14877,91.73215,7200544,0,4,99,7,6,2
22,94,26.148416,91.731625,3013417,1,3,27,4,13,2
26,76,26.148828,91.732007,4628378,0,2,17,6,43,2
29,62,26.148314,91.731627,9102905,0,1,1,8,54,2
24,85,26.148674,91.732283,7883699,1,2,98,3,51,2
27,71,26.148935,91.731599,1295790,0,4,1,8,28,2
24,85,26.148708,91.732295,9636661,1,1,98,3,30,2
30,58,26.14828,91.731578,6000530,0,4,96,5,87,2
24,85,26.148664,91.732271,7696540,1,1,98,3,7,2
22,94,26.148467,91.73163,5919770,0,1,27,4,36,2
36,31,26.148235,91.732124,2603351,0,1,92,4,46,2
28,67,26.148474,91.731604,8646330,0,3,96,5,83,2
20,103,26.148433,91.731723,4653978,0,1,11,4,34,2
24,85,26.14867,91.732278,9211999,0,3,98,3,99,2
31,53,26.148345,91.731775,7411633,0,3,10,7,97,2
34,40,26.148678,91.731973,5460686,1,1,94,5,73,2
21,98,26.148953,91.731942,5434080,1,4,95,2,78,2
26,76,26.148861,91.731948,8161544,0,1,17,6,85,2
20,103,26.148391,91.731715,8470393,1,1,11,4,4,2
23,89,26.148479,91.731748,8282292,0,4,94,5,47,2
31,53,26.148335,91.731762,7434504,1,1,10,7,84,2
29,62,26.148275,91.73161,6887341,0,4,1,8,42,2
29,62,26.14827,91.731585,1176645,0,1,1,8,55,2
24,85,26.148687,91.732328,5882982,0,4,98,3,26,2
23,89,26.148495,91.731736,7715718,0,4,94,5,73,2
32,49,26.148646,91.732123,8519068,0,3,96,5,35,2
29,62,26.148309,91.731649,3069601,0,1,1,8,27,2
28,67,26.148515,91.731589,5907852,1,3,96,5,63,2
35,36,26.14823,91.732119,4001128,0,4,14,2,69,2
36,31,26.148302,91.732183,8945193,0,2,92,4,46,2
24,85,26.148688,91.732311,7215487,0,3,98,3,76,2
31,53,26.148288,91.731769,8127340,1,1,10,7,94,2
30,58,26.148299,91.731606,3350705,0,1,96,5,5,2
24,85,26.148642,91.732263,9102303,1,1,98,3,87,2
34,40,26.148718,91.731925,7731448,0,4,94,5,37,2
30,58,26.14825,91.731611,5960236,0,1,96,5,52,2
31,53,26.148335,91.731774,5019122,0,4,10,7,71,2
20,103,26.148424,91.731729,3560957,0,4,11,4,88,2
26,76,26.148835,91.731952,5393494,0,1,17,6,61,2
31,53,26.148303,91.731777,2037229,0,1,10,7,70,2
23,89,26.148431,91.731712,3007378,0,3,94,5,5,2
24,85,26.148667,91.73228,1362967,1,2,98,3,41,2
27,71,26.148893,91.731593,4661968,0,4,1,8,69,2
22,94,26.148424,91.731692,2169616,0,4,27,4,10,2
37,27,26.148247,91.732217,5065918,1,3,10,7,67,2
35,36,26.148218,91.732093,4499866,0,1,14,2,39,2
33,45,26.148807,91.731867,6457504,0,2,10,7,64,2
20,103,26.148434,91.731704,1213560,0,4,11,4,31,2
30,58,26.148255,91.731571,9301385,1,4,96,5,15,2
23,89,26.148426,91.731717,2726597,1,1,94,5,82,2
26,76,26.148808,91.731995,8404103,0,3,17,6,16,2
34,40,26.148727,91.73193,8060621,1,2,94,5,82,2
32,49,26.148659,91.732071,8041524,1,2,96,5,64,2
30,58,26.148323,91.73155,9304241,1,1,96,5,50,2
20,103,26.148444,91.731697,9793359,1,1,11,4,68,2
25,80,26.148754,91.732155,5572030,1,3,99,7,36,2
23,89,26.14843,91.73173,7789161,0,2,94,5,12,2
31,53,26.148329,91.73173,3274647,1,1,10,7,67,2
24,85,26.148699,91.73227,9989932,0,4,98,3,100,2
28,67,26.148496,91.731565,1266296,0,3,96,5,26,2
37,27,26.148311,91.732155,1648006,0,1,10,7,50,2
30,58,26.148319,91.731549,1629694,1,4,96,5,34,2
34,40,26.148718,91.731961,9602631,0,3,94,5,92,2
21,98,26.149023,91.73192,2915347,0,3,95,2,29,2
37,27,26.148233,91.732166,2940730,1,3,10,7,35,2
30,58,26.148284,91.731566,6228159,0,3,96,5,15,2
23,89,26.148466,91.73175,1198244,1,2,94,5,83,2
24,85,26.148695,91.732317,5950278,0,3,98,3,88,2
27,71,26.148911,91.731639,7920686,1,1,1,8,27,2
22,94,26.148412,91.731658,8990401,0,1,27,4,6,2
22,94,26.148453,91.731667,9469948,1,2,27,4,52,2
28,67,26.148544,91.731589,1917511,0,4,96,5,81,2
26,76,26.148806,91.731993,5438550,0,4,17,6,63,2
24,85,26.148644,91.732338,1233269,0,2,98,3,6,2
31,53,26.148314,91.731718,7831142,0,2,10,7,44,2
31,53,26.148324,91.73176,3452741,0,3,10,7,98,2
23,89,26.148439,91.731759,8904110,0,2,94,5,87,2
23,89,26.148478,91.731784,1149415,1,3,94,5,19,2
25,80,26.148713,91.732151,8841894,0,1,99,7,2,2
34,40,26.148713,91.731945,7878675,0,4,94,5,81,2
30,58,26.148277,91.731577,4473013,0,3,96,5,0,2
22,94,26.148433,91.73168,3810785,1,2,27,4,73,2
27,71,26.148914,91.731587,6324845,0,3,1,8,35,2
25,80,26.148732,91.732085,3586794,1,4,99,7,49,2
28,67,26.148488,91.731549,5440799,1,3,96,5,83,2
21,98,26.149025,91.731987,6489126,0,3,95,2,81,2
25,80,26.148715,91.732131,6165916,1,4,99,7,84,2
20,103,26.148445,91.731764,9006152,0,1,11,4,22,2
26,76,26.148791,91.73197,5673926,0,4,17,6,19,2
26,76,26.148845,91.732007,9939033,1,3,17,6,1,2
23,89,26.148484,91.731738,8959633,1,3,94,5,63,2
26,76,26.148831,91.731954,2801903,1,4,17,6,97,2
20,103,26.148429,91.731738,5582987,0,3,11,4,69,2
26,76,26.148845,91.731988,9589605,0,2,17,6,66,2
24,85,26.14866,91.732287,4269097,1,2,98,3,98,2
36,31,26.148294,91.732161,6084456,0,3,92,4,28,2
27,71,26.148911,91.73162,1627240,0,1,1,8,46,2
21,98,26.148952,91.731919,2422442,1,4,95,2,80,2
26,76,26.148813,91.73199,5196133,0,3,17,6,2,2
32,49,26.148662,91.732063,5367303,0,3,96,5,36,2
30,58,26.148282,91.73159,5880251,0,1,96,5,74,2
20,103,26.148442,91.731741,7770027,1,3,11,4,86,2
24,85,26.148664,91.732284,3538632,0,2,98,3,55,2
20,103,26.148445,91.731761,7295531,1,1,11,4,34,2
21,98,26.148969,91.731988,1236910,0,3,95,2,18,2
21,98,26.14897,91.731945,5148332,0,3,95,2,47,2
27,71,26.148917,91.731624,4473539,0,2,1,8,56,2
20,103,26.148432,91.731747,5822525,1,3,11,4,28,2
31,53,26.148301,91.731709,5530774,0,3,10,7,64,2
25,80,26.148759,91.732092,4025871,0,1,99,7,20,2
20,103,26.14843,91.731701,7459462,0,3,11,4,15,2
21,98,26.148972,91.731977,3908859,0,4,95,2,7,2
33,45,26.14884,91.731836,6559894,0,2,10,7,37,2
35,36,26.148256,91.732139,7455077,0,4,14,2,91,2
23,89,26.148424,91.731728,6362114,0,1,94,5,25,2
25,80,26.148787,91.732121,1854262,0,3,99,7,21,2
25,80,26.148714,91.732117,4859002,1,4,99,7,12,2
21,98,26.149023,91.731935,4606402,0,2,95,2,47,2
37,27,26.148295,91.732202,1114322,0,4,10,7,32,2
25,80,26.148787,91.732144,7619449,1,4,99,7,93,2
23,89,26.148449,91.73177,4019198,1,4,94,5,83,2
23,89,26.148422,91.731759,7640902,0,3,94,5,31,2
36,31,26.148238,91.7322,9685997,1,2,92,4,6,2
27,71,26.148895,91.731601,3501236,0,3,1,8,12,2
21,98,26.149013,91.731943,2044553,0,2,95,2,29,2
25,80,26.148738,91.732133,1665232,0,2,99,7,39,2
36,31,26.148277,91.732197,3916700,0,1,92,4,41,2
25,80,26.148758,91.732127,1364368,0,2,99,7,62,2
32,49,26.148617,91.732089,9390574,1,2,96,5,40,2
32,49,26.14862,91.732119,6728130,0,2,96,5,75,2
35,36,26.148225,91.732123,1860891,0,3,14,2,76,2
26,76,26.148796,91.731988,3616082,0,4,17,6,92,2
23,89,26.148433,91.73174,5444792,1,3,94,5,82,2
29,62,26.148246,91.731588,7041199,0,4,1,8,87,2
24,85,26.148709,91.7323,6473077,1,3,98,3,15,2
26,76,26.148843,91.731949,6859644,0,3,17,6,52,2
22,94,26.148411,91.73169,3091952,0,4,27,4,21,2
20,103,26.148405,91.731693,7786438,1,4,11,4,83,2
24,85,26.148659,91.732261,1579503,0,1,98,3,71,2
20,103,26.148451,91.731739,1286193,0,1,11,4,43,2
25,80,26.148771,91.732134,9597898,0,3,99,7,92,2
22,94,26.148462,91.731692,9418332,0,4,27,4,87,2
23,89,26.148425,91.731712,3881832,0,1,94,5,33,2
28,67,26.148501,91.731609,1201937,0,2,96,5,30,2
22,94,26.148432,91.731678,3271381,1,3,27,4,5,2
29,62,26.148248,91.73161,9930098,0,2,1,8,39,2
21,98,26.148985,91.731979,7973590,0,2,95,2,73,2
37,27,26.148277,91.732232,5493831,1,3,10,7,25,2
22,94,26.148427,91.731657,2968089,1,4,27,4,11,2
26,76,26.148829,91.73199,4980775,1,4,17,6,56,2
29,62,26.148253,91.731589,2693128,0,3,1,8,61,2
20,103,26.148454,91.731688,3840477,0,2,11,4,81,2
21,98,26.148984,91.731921,5044438,1,2,95,2,100,2
39,18,26.148593,91.731533,8056567,1,2,91,8,87,2
23,89,26.14848,91.731748,9724452,1,4,94,5,59,2
21,98,26.148962,91.731961,4545296,1,1,95,2,88,2
23,89,26.14845,91.731726,1183276,1,2,94,5,87,2
31,53,26.14831,91.73176,1887127,0,3,10,7,44,2
24,85,26.148705,91.732279,6587062,0,4,98,3,16,2
36,31,26.148243,91.73219,8090746,1,2,92,4,44,2
26,76,26.148861,91.731957,8326214,0,3,17,6,52,2
30,58,26.148322,91.731584,8420520,1,1,96,5,58,2
21,98,26.148993,91.731959,4554305,1,3,95,2,77,2
24,85,26.148707,91.732303,9833094,0,4,98,3,56,2
37,27,26.148303,91.732199,2968183,0,3,10,7,63,2
29,62,26.148242,91.731623,1321851,1,1,1,8,68,2
29,62,26.148314,91.731601,6648075,0,2,1,8,71,2
38,22,26.148367,91.732137,6362338,0,4,95,2,20,2
29,62,26.148254,91.731641,6325372,1,4,1,8,91,2
24,85,26.148688,91.732296,7596729,0,2,98,3,38,2
33,45,26.148827,91.731852,2281980,0,2,10,7,87,2
20,103,26.148397,91.731734,4673100,0,2,11,4,12,2
21,98,26.148975,91.731939,3776488,0,3,95,2,66,2
20,103,26.148394,91.731692,9081573,0,2,11,4,94,2
25,80,26.148744,91.732142,1874025,1,1,99,7,72,2
37,27,26.148275,91.732192,1149931,0,2,10,7,54,2
26,76,26.148832,91.73199,6805312,1,1,17,6,68,2
25,80,26.148763,91.732151,3074843,1,4,99,7,10,2
32,49,26.148635,91.732097,3421014,0,2,96,5,19,2
31,53,26.148315,91.731721,9375128,0,2,10,7,94,2
32,49,26.148627,91.732103,1694096,1,1,96,5,23,2
21,98,26.148989,91.731982,2025952,0,2,95,2,14,2
22,94,26.148414,91.731633,2980719,0,3,27,4,44,2
30,58,26.148275,91.731583,2130781,1,2,96,5,90,2
20,103,26.148434,91.731711,6534398,0,1,11,4,35,2
33,45,26.148837,91.731815,6526314,0,1,10,7,50,2
22,94,26.148409,91.731639,9249063,1,4,27,4,97,2
37,27,26.148242,91.732207,5965348,0,3,10,7,53,2
26,76,26.14884,91.731995,6140932,1,4,17,6,47,2
24,85,26.1487,91.732277,3124723,0,4,98,3,44,2
32,49,26.14862,91.732077,2022829,0,2,96,5,1,2
20,103,26.148453,91.731729,4045246,0,2,11,4,92,2
23,89,26.148417,91.731724,6097495,0,2,94,5,27,2
20,103,26.148414,91.731708,2957933,1,4,11,4,8,2
25,80,26.148737,91.732089,3348327,0,1,99,7,46,2
20,103,26.148403,91.731739,9824390,0,1,11,4,23,2
30,58,26.148291,91.731619,6822890,0,4,96,5,30,2
27,71,26.148908,91.731654,3119207,1,3,1,8,26,2
27,71,26.148904,91.731586,4584419,1,2,1,8,96,2
20,103,26.148443,91.731767,2573644,0,2,11,4,68,2
21,98,26.148986,91.731956,8519498,0,1,95,2,24,2
24,85,26.14868,91.732265,2945228,0,1,98,3,78,2
39,18,26.148561,91.731566,7443340,1,3,91,8,86,2
21,98,26.148962,91.731945,3950679,0,1,95,2,14,2
29,62,26.148287,91.731585,4939284,0,2,1,8,43,2
28,67,26.148474,91.731572,4966401,0,1,96,5,49,2
25,80,26.148734,91.732095,4667126,0,1,99,7,92,2
24,85,26.14871,91.732298,9787942,0,2,98,3,5,2
31,53,26.1483,91.731752,5439384,1,3,10,7,14,2
38,22,26.148359,91.73214,7587125,1,4,95,2,78,2
22,94,26.148415,91.731666,4072509,1,4,27,4,11,2
28,67,26.148525,91.731543,3070952,1,4,96,5,74,2
33,45,26.148787,91.731838,7704217,0,3,10,7,84,2
35,36,26.148191,91.732106,1677759,0,1,14,2,20,2
30,58,26.148263,91.731546,5014710,0,2,96,5,49,2
22,94,26.148428,91.73167,9483986,0,4,27,4,68,2
30,58,26.148296,91.731564,9549138,0,2,96,5,4,2
28,67,26.148529,91.731605,3882607,0,4,96,5,0,2
21,98,26.149011,91.731914,1591385,0,1,95,2,20,2
29,62,26.148272,91.731605,7593053,0,4,1,8,1,2
33,45,26.148826,91.731847,7436809,1,2,10,7,14,2
26,76,26.14882,91.731955,4186315,0,3,17,6,78,2
24,85,26.148679,91.732297,4723639,1,3,98,3,52,2
33,45,26.148811,91.731829,7385962,0,4,10,7,64,2
20,103,26.148403,91.731689,8400130,0,1,11,4,12,2
25,80,26.148782,91.732149,2341617,1,4,99,7,85,2
20,103,26.148392,91.731699,9256225,0,2,11,4,84,2
35,36,26.148208,91.73207,7847947,0,2,14,2,19,2
24,85,26.14864,91.732329,4524484,1,4,98,3,18,2
26,76,26.14886,91.731995,1337658,0,3,17,6,68,2
29,62,26.148256,91.73162,1628082,0,1,1,8,32,2
30,58,26.148327,91.731611,2670496,0,4,96,5,87,2
20,103,26.148392,91.731749,5040967,1,2,11,4,49,2
33,45,26.148784,91.731864,6505804,0,1,10,7,13,2
38,22,26.148344,91.732117,1902275,0,4,95,2,16,2
35,36,26.148211,91.732143,4509221,0,3,14,2,11,2
34,40,26.148692,91.731968,8971251,0,2,94,5,91,2
31,53,26.14833,91.731711,4063363,1,2,10,7,0,2
30,58,26.148251,91.731579,4579503,0,1,96,5,8,2
23,89,26.14847,91.731756,5315013,0,3,94,5,63,2
32,49,26.148609,91.732122,7832332,1,1,96,5,5,2
21,98,26.14897,91.731977,6499658,0,4,95,2,34,2
33,45,26.148799,91.731827,6456305,0,4,10,7,98,2
20,103,26.14847,91.731754,8265555,1,2,11,4,3,2
22,94,26.148432,91.731648,5149255,0,2,27,4,9,2
26,76,26.14885,91.732011,8269821,0,4,17,6,41,2
24,85,26.14868,91.732272,1506788,1,4,98,3,84,2
21,98,26.148953,91.731927,3459387,0,1,95,2,99,2
22,94,26.148455,91.731703,5499524,0,1,27,4,69,2
23,89,26.148448,91.731774,6459523,0,3,94,5,82,2
31,53,26.148289,91.731717,7219178,0,4,10,7,66,2
28,67,26.148505,91.731607,3776304,1,2,96,5,58,2
24,85,26.148692,91.732322,4554980,0,1,98,3,42,2
26,76,26.148814,91.731958,8517832,0,2,17,6,89,2
30,58,26.14828,91.731599,2309614,1,1,96,5,68,2
35,36,26.148215,91.732142,5995762,0,4,14,2,13,2
31,53,26.148267,91.73171,5853663,1,1,10,7,16,2
22,94,26.148457,91.73165,3428849,0,1,27,4,96,2
22,94,26.148412,91.731667,9515819,1,1,27,4,34,2
25,80,26.148763,91.732133,6436099,0,4,99,7,21,2
36,31,26.148309,91.73217,2323289,1,1,92,4,89,2
20,103,26.148426,91.731755,8317082,0,1,11,4,11,2
32,49,26.148681,91.732125,6528053,0,4,96,5,72,2
35,36,26.148245,91.73207,8798070,0,3,14,2,33,2
25,80,26.148713,91.732156,7340583,1,1,99,7,46,2
21,98,26.148968,91.731935,9002650,0,4,95,2,17,2
38,22,26.148325,91.732109,5920167,1,2,95,2,78,2
34,40,26.148685,91.731906,5841913,0,3,94,5,2,2
23,89,26.148465,91.731733,9249430,0,1,94,5,32,2
21,98,26.148997,91.73197,3496976,0,4,95,2,85,2
36,31,26.148237,91.732154,1143738,1,4,92,4,88,2
29,62,26.148285,91.731641,7479685,0,1,1,8,4,2
28,67,26.148494,91.73154,8519909,1,1,96,5,37,2
22,94,26.148423,91.73163,9500646,1,2,27,4,93,2
22,94,26.148422,91.731662,9879992,0,2,27,4,36,2
28,67,26.148488,91.731564,5882643,0,2,96,5,60,2
20,103,26.148446,91.731745,3832293,1,3,11,4,1,2
26,76,26.148802,91.731946,7585179,1,3,17,6,35,2
28,67,26.14854,91.731584,3775082,0,2,96,5,25,2
26,76,26.148814,91.731947,1952305,0,1,17,6,11,2
23,89,26.148449,91.73175,3747876,0,2,94,5,22,2
21,98,26.14896,91.731978,2196927,0,2,95,2,63,2
26,76,26.148846,91.731961,6118995,0,4,17,6,60,2
27,71,26.148951,91.731616,7233634,0,4,1,8,8,2
32,49,26.148665,91.73212,1660906,1,3,96,5,34,2
32,49,26.14863,91.732074,1004356,0,3,96,5,34,2
27,71,26.14892,91.731603,2339233,1,2,1,8,84,2
29,62,26.148281,91.731648,4069630,0,3,1,8,35,2
21,98,26.149004,91.731948,7581784,0,3,95,2,13,2
26,76,26.148829,91.732014,9967115,0,2,17,6,81,2
29,62,26.148289,91.731653,2309311,0,2,1,8,92,2
32,49,26.148645,91.732087,5408595,0,2,96,5,46,2
24,85,26.148699,91.732285,3218062,1,1,98,3,31,2
21,98,26.14902,91.731982,5258415,0,4,95,2,16,2
24,85,26.148675,91.732303,2547155,0,2,98,3,35,2
21,98,26.14896,91.73195,4165017,0,4,95,2,85,2
34,40,26.148741,91.731902,6680497,0,1,94,5,35,2
20,103,26.1484,91.731694,2356721,1,1,11,4,13,2
36,31,26.148261,91.732196,6818031,0,3,92,4,28,2
28,67,26.148471,91.731567,4752138,0,2,96,5,23,2
21,98,26.148997,91.73197,7200461,1,1,95,2,97,2
37,27,26.148276,91.732163,3821921,1,3,10,7,40,2
21,98,26.149025,91.731958,1115776,0,2,95,2,1,2
36,31,26.148261,91.732155,5680597,1,2,92,4,14,2
25,80,26.148736,91.732119,7500488,0,2,99,7,18,2
32,49,26.148655,91.73214,6197699,0,1,96,5,23,2
26,76,26.148816,91.73196,7919684,1,4,17,6,25,2
22,94,26.148436,91.73168,7824147,1,4,27,4,79,2
28,67,26.148468,91.731553,5899543,0,2,96,5,1,2
33,45,26.148795,91.731824,4215318,1,3,10,7,37,2
27,71,26.1489,91.731643,9534841,0,4,1,8,32,2
21,98,26.149002,91.731951,5463477,0,4,95,2,70,2
24,85,26.148672,91.732269,6681301,0,4,98,3,35,2
35,36,26.148249,91.732126,6949571,1,4,14,2,28,2
22,94,26.148438,91.731686,5279464,0,4,27,4,73,2
20,103,26.148434,91.731699,4424423,1,2,11,4,26,2
27,71,26.148941,91.731592,6768897,1,2,1,8,1,2
31,53,26.148328,91.731718,6040536,1,3,10,7,34,2
35,36,26.148188,91.732131,5449776,0,1,14,2,47,2
37,27,26.148311,91.732218,2923403,1,2,10,7,60,2
22,94,26.148448,91.731633,2662481,0,3,27,4,25,2
34,40,26.148698,91.731904,8014697,1,1,94,5,1,2
27,71,26.148953,91.731599,1419526,0,3,1,8,31,2
32,49,26.148609,91.73209,6240014,0,2,96,5,44,2
38,22,26.148316,91.732078,6820723,1,1,95,2,59,2
24,85,26.148662,91.732297,3792333,0,2,98,3,91,2
28,67,26.148536,91.731547,5082295,0,3,96,5,21,2
20,103,26.148433,91.731744,5135460,1,4,11,4,4,2
29,62,26.148242,91.731652,4186735,0,3,1,8,94,2
26,76,26.148822,91.731964,5660919,0,2,17,6,94,2
31,53,26.148303,91.731764,8723238,0,2,10,7,22,2
26,76,26.148809,91.731978,4893912,0,1,17,6,93,2
29,62,26.148273,91.731584,9921719,0,1,1,8,20,2
21,98,26.149011,91.73199,8546291,0,1,95,2,44,2
30,58,26.148323,91.73158,5299105,1,3,96,5,11,2
20,103,26.148419,91.731736,7162692,0,1,11,4,37,2
34,40,26.148727,91.731912,4920496,0,3,94,5,23,2
28,67,26.148519,91.731538,8588810,0,4,96,5,91,2
20,103,26.148438,91.731717,7016895,0,2,11,4,90,2
20,103,26.148427,91.731765,8573108,0,1,11,4,99,2
38,22,26.148355,91.732133,2954580,0,2,95,2,69,2
33,45,26.14883,91.731853,7304540,0,4,10,7,95,2
37,27,26.14827,91.732227,6930643,0,1,10,7,75,2
26,76,26.148804,91.732016,7161169,1,4,17,6,44,2
32,49,26.148644,91.732082,9329205,0,3,96,5,72,2
37,27,26.148296,91.732182,1893809,0,4,10,7,91,2
22,94,26.14845,91.731694,7273033,0,3,27,4,31,2
23,89,26.148475,91.731715,4519245,0,1,94,5,56,2
26,76,26.148812,91.731969,6196056,0,1,17,6,73,2
29,62,26.148251,91.731591,1929713,1,2,1,8,59,2
27,71,26.148896,91.731647,3450240,0,1,1,8,16,2
22,94,26.148405,91.731673,5123029,0,4,27,4,51,2
23,89,26.148486,91.731791,8179340,0,1,94,5,20,2
36,31,26.148238,91.732162,5319937,0,4,92,4,54,2
23,89,26.148427,91.731752,6431571,0,4,94,5,74,2
23,89,26.148475,91.731725,5994352,1,2,94,5,3,2
33,45,26.14883,91.731814,5733288,0,1,10,7,4,2
29,62,26.148272,91.73162,1644311,0,1,1,8,35,2
24,85,26.148646,91.73226,4681798,0,1,98,3,39,2
25,80,26.148776,91.73215,3823379,0,4,99,7,98,2
22,94,26.148461,91.731673,3122455,0,1,27,4,94,2
28,67,26.148533,91.731538,8913057,0,2,96,5,87,2
23,89,26.148465,91.731717,6761005,1,4,94,5,19,2
28,67,26.148496,91.731613,6421525,0,2,96,5,37,2
32,49,26.148631,91.732116,9758841,0,2,96,5,16,2
24,85,26.148638,91.732339,4244376,0,4,98,3,22,2
38,22,26.148366,91.732091,3941389,0,4,95,2,71,2
32,49,26.148659,91.732084,9447655,1,2,96,5,96,2
22,94,26.148461,91.731672,1886591,1,3,27,4,67,2
38,22,26.148372,91.732123,3855758,1,2,95,2,31,2
24,85,26.148693,91.732272,3699464,1,3,98,3,45,2
38,22,26.148369,91.732145,1046017,0,3,95,2,39,2
28,67,26.148472,91.731594,7118831,0,3,96,5,93,2
23,89,26.148419,91.731747,6488545,1,2,94,5,12,2
26,76,26.148814,91.732007,1674575,0,2,17,6,44,2
35,36,26.148195,91.732133,2737816,1,2,14,2,29,2
21,98,26.149001,91.731925,6142051,0,2,95,2,3,2
36,31,26.148308,91.732129,4667865,0,3,92,4,39,2
34,40,26.148684,91.731928,3247106,0,2,94,5,80,2
25,80,26.148733,91.732102,6406548,1,2,99,7,37,2
39,18,26.148611,91.731523,1439925,1,4,91,8,84,2
30,58,26.14829,91.731598,3475594,0,1,96,5,52,2
25,80,26.148789,91.732138,5675954,0,2,99,7,68,2
30,58,26.148297,91.731598,8417178,0,1,96,5,75,2
26,76,26.148843,91.732004,3174802,0,2,17,6,93,2
22,94,26.14845,91.731642,5405526,1,2,27,4,94,2
25,80,26.148761,91.732149,9840612,0,4,99,7,43,2
20,103,26.148464,91.731689,4026839,1,2,11,4,56,2
25,80,26.14878,91.732081,3561777,1,2,99,7,26,2
27,71,26.148941,91.731603,3289849,0,2,1,8,78,2
21,98,26.149008,91.73196,7133197,1,2,95,2,44,2
23,89,26.148452,91.731733,8007658,0,4,94,5,25,2
31,53,26.14827,91.73175,5349262,1,4,10,7,75,2
25,80,26.14871,91.732145,7317868,0,3,99,7,24,2
23,89,26.148437,91.731791,9515546,0,3,94,5,33,2
30,58,26.148269,91.731557,1586571,0,2,96,5,50,2
29,62,26.14825,91.731637,5921328,0,1,1,8,100,2
26,76,26.148801,91.731966,6166001,1,2,17,6,38,2
20,103,26.14844,91.731744,2271577,1,4,11,4,46,2
23,89,26.148431,91.731733,5670402,1,1,94,5,70,2
23,89,26.148488,91.731767,6437550,0,1,94,5,69,2
37,27,26.148304,91.732158,3635459,0,3,10,7,17,2
34,40,26.148754,91.731972,7142807,0,4,94,5,49,2
20,103,26.148423,91.731743,5605353,1,1,11,4,74,2
32,49,26.148652,91.732106,3851433,1,4,96,5,78,2
34,40,26.14871,91.731917,8027957,0,4,94,5,51,2
20,103,26.148444,91.731757,3238254,1,2,11,4,59,2
21,98,26.149017,91.731964,6352434,1,4,95,2,73,2
22,94,26.148416,91.731681,7699461,0,1,27,4,98,2
21,98,26.149011,91.731975,6210150,0,3,95,2,40,2
24,85,26.148688,91.732311,3148673,0,4,98,3,49,2
31,53,26.148296,91.731717,8703542,0,3,10,7,76,2
24,85,26.148675,91.732305,1228226,0,4,98,3,14,2
26,76,26.148803,91.732017,6682099,0,2,17,6,79,2
31,53,26.14829,91.731717,6737195,0,3,10,7,4,2
32,49,26.148622,91.732096,7133688,1,3,96,5,97,2
33,45,26.148829,91.731855,5156355,0,2,10,7,28,2
37,27,26.148296,91.732174,3524873,1,2,10,7,69,2
23,89,26.148447,91.731725,9958773,1,1,94,5,31,2
32,49,26.14868,91.732141,1421152,0,3,96,5,58,2
33,45,26.148787,91.731854,1119145,1,1,10,7,19,2
23,89,26.148442,91.731766,8107655,0,4,94,5,43,2
25,80,26.148738,91.732144,5992933,0,2,99,7,51,2
32,49,26.148644,91.732082,2270512,0,1,96,5,97,2
25,80,26.14872,91.732086,3659934,0,1,99,7,18,2
21,98,26.14895,91.731923,3641125,0,1,95,2,27,2
34,40,26.148699,91.731935,8392769,0,4,94,5,33,2
25,80,26.148756,91.732093,6077258,0,1,99,7,26,2
23,89,26.148452,91.731782,9045640,0,1,94,5,56,2
23,89,26.148466,91.731786,2654997,1,3,94,5,26,2
26,76,26.148836,91.732017,9287104,0,1,17,6,32,2
27,71,26.148899,91.731616,2990509,0,4,1,8,52,2
28,67,26.148524,91.73159,2649513,0,3,96,5,10,2
39,18,26.148631,91.73156,1820389,0,3,91,8,42,2
21,98,26.148999,91.731975,6189527,0,4,95,2,0,2
29,62,26.148248,91.731635,2604713,0,2,1,8,31,2
31,53,26.148313,91.731776,5079664,0,4,10,7,38,2
21,98,26.148977,91.731951,6035073,0,1,95,2,92,2
34,40,26.148699,91.731932,8618833,1,3,94,5,39,2
26,76,26.148804,91.731968,2161059,0,2,17,6,42,2
24,85,26.148715,91.73228,9335071,0,2,98,3,39,2
39,18,26.148617,91.731526,2493601,1,3,91,8,7,2
38,22,26.148367,91.732139,1772407,0,1,95,2,41,2
20,103,26.14847,91.73175,7678555,0,1,11,4,23,2
22,94,26.148422,91.731679,9506389,0,2,27,4,51,2
37,27,26.148307,91.732232,8549856,0,4,10,7,84,2
30,58,26.148321,91.73157,1870566,1,3,96,5,69,2
23,89,26.148444,91.731755,7314299,0,2,94,5,88,2
21,98,26.149006,91.731973,8586159,1,2,95,2,1,2
21,98,26.148956,91.731946,7340103,0,2,95,2,44,2
20,103,26.148455,91.731715,9444156,0,3,11,4,63,2
31,53,26.148314,91.731749,9900792,0,3,10,7,77,2
39,18,26.148577,91.731513,8311199,1,1,91,8,37,2
20,103,26.148425,91.73172,1002010,0,2,11,4,86,2
21,98,26.149001,91.731932,8152085,0,2,95,2,70,2
25,80,26.148747,91.732092,9961334,0,4,99,7,32,2
28,67,26.148515,91.731549,2581730,0,4,96,5,9,2
27,71,26.148917,91.731635,3314574,0,2,1,8,24,2
27,71,26.148892,91.731617,2386475,0,1,1,8,30,2
26,76,26.148843,91.732012,5251646,0,3,17,6,6,2
21,98,26.148988,91.731949,5660986,0,1,95,2,47,2
35,36,26.14824,91.732131,3765265,0,4,14,2,79,2
